43.7,43.0,280.0
43.800000000000000,42.5,279.5
43.900000000000000,42.0,279.0
44.0,42.0,279.0
44.1,41.0,276.5
44.2,41.0,276.5
44.300000000000000,41.0,275.5
44.400000000000000,40.0,275.0
44.5,39.5,274.5
44.6,39.0,273.5
44.7,38.5,272.0
44.800000000000000,38.5,271.0
44.900000000000000,38.5,271.0
45.0,38.0,270.5
45.1,37.5,269.0
45.2,37.0,269.0
45.300000000000000,36.5,268.0
45.400000000000000,36.5,267.5
45.5,35.5,267.0
45.6,35.5,266.0
45.7,35.0,265.5
45.800000000000000,34.5,265.0
45.900000000000000,34.5,264.0
46.0,33.5,264.0
46.1,33.5,262.5
46.2,32.5,262.0
46.300000000000000,32.5,261.5
46.400000000000000,32.5,260.5
46.5,32.0,260.5
46.6,31.5,259.0
46.7,31.0,258.5
46.800000000000000,30.5,258.5
46.900000000000000,30.5,257.5
47.0,30.5,257.0
47.1,29.5,255.5
47.2,29.5,255.0
47.300000000000000,29.5,254.5
47.400000000000000,29.0,254.0
47.5,28.5,253.0
47.6,28.5,252.0
47.7,28.5,251.5
47.800000000000000,28.0,251.0
47.900000000000000,28.0,250.5
48.0,27.0,250.0
48.1,27.0,249.0
48.2,26.5,248.5
48.300000000000000,26.0,248.0
48.400000000000000,26.0,247.5
48.5,26.0,247.0
48.6,25.0,245.5
48.7,25.0,244.5
48.800000000000000,25.0,244.0
48.900000000000000,25.0,243.5
49.0,24.5,243.0
49.1,24.0,242.5
49.2,24.0,241.5
49.300000000000000,23.0,241.0
49.400000000000000,22.5,240.5
49.5,22.5,240.5
49.6,22.5,239.0
49.7,22.0,238.5
49.800000000000000,21.5,238.0
49.900000000000000,21.5,237.5
50.0,21.5,237.0
50.1,21.5,236.0
50.2,21.0,235.5
50.300000000000000,21.0,235.0
50.400000000000000,20.5,235.0
50.5,20.5,234.0
50.6,20.5,233.0
50.7,20.5,232.5
50.800000000000000,20.5,232.0
50.900000000000000,20.0,232.0
51.0,20.0,231.5
51.1,19.5,230.0
51.2,19.5,230.0
51.300000000000000,19.5,229.5
51.400000000000000,19.5,229.0
51.5,18.5,228.5
51.6,18.5,227.0
51.7,18.0,226.5
51.800000000000000,17.5,226.5
51.900000000000000,17.5,226.0
52.0,17.5,225.0
52.1,17.5,224.5
52.2,17.5,223.5
52.300000000000000,17.5,223.5
52.400000000000000,17.0,222.0
52.5,17.0,222.0
52.6,17.0,221.0
52.7,16.5,220.5
52.800000000000000,16.5,220.0
52.900000000000000,16.5,219.0
53.0,16.5,219.0
53.1,16.5,217.5
53.2,16.0,217.5
53.300000000000000,15.5,217.0
53.400000000000000,15.5,216.5
53.5,15.5,216.0
53.6,15.5,215.5
53.7,15.5,214.5
53.800000000000000,15.5,214.0
53.900000000000000,15.0,214.0
54.0,15.0,213.5
54.1,14.5,213.0
54.2,14.5,212.5
54.300000000000000,14.0,211.5
54.400000000000000,13.5,210.5
54.5,13.5,210.0
54.6,13.5,210.0
54.7,13.0,209.0
54.800000000000000,12.5,208.5
54.900000000000000,12.5,208.0
55.0,12.5,208.0
55.1,12.5,207.0
55.2,12.5,206.5
55.300000000000000,12.5,205.5
55.400000000000000,12.0,205.0
55.5,12.0,204.5
55.6,11.5,204.5
55.7,11.5,203.0
55.800000000000000,11.5,203.0
55.900000000000000,11.5,202.5
56.0,11.5,202.0
56.1,11.5,201.5
56.2,11.5,201.0
56.300000000000000,11.5,200.5
56.400000000000000,11.5,200.0
56.5,11.5,199.5
56.6,11.5,199.5
56.7,11.5,198.5
56.800000000000000,11.5,198.0
56.900000000000000,11.5,197.5
57.0,11.5,197.5
57.1,10.5,196.5
57.2,10.0,196.0
57.300000000000000,10.0,196.0
57.400000000000000,10.0,195.5
57.5,10.0,195.5
57.6,10.0,194.0
57.7,9.5,194.0
57.800000000000000,9.5,193.5
57.900000000000000,9.5,193.0
58.0,9.5,192.5
58.1,9.5,192.0
58.2,9.0,191.0
58.300000000000000,9.0,190.5
58.400000000000000,9.0,190.5
58.5,9.0,189.5
58.6,9.0,189.0
58.7,8.0,188.0
58.800000000000000,8.0,188.0
58.900000000000000,8.0,187.5
59.0,8.0,186.5
59.1,8.0,186.5
59.2,8.0,185.5
59.300000000000000,7.5,185.0
59.400000000000000,7.5,185.0
59.5,7.5,184.5
59.6,7.0,184.5
59.7,7.0,183.0
59.800000000000000,7.0,183.0
59.900000000000000,7.0,182.5
60.0,7.0,182.0
60.1,7.0,181.5
60.2,7.0,180.5
60.300000000000000,7.0,180.5
60.400000000000000,7.0,180.0
60.5,7.0,180.0
60.6,7.0,179.5
60.7,7.0,178.5
60.800000000000000,7.0,178.5
60.900000000000000,7.0,177.5
61.0,7.0,177.0
61.1,7.0,177.0
